logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SMR_2,h_log_pbo,GCUT_SMR_2,h_logS,h_ema,rsynth,balabanJ,BCUT_PEOE_1,BCUT_SLOGP_3,BCUT_SMR_1,chi1v_C,chi1_C,GCUT_PEOE_2,chi1v,PEOE_RPC+,PEOE_VSA_NEG,SMR_VSA5,BCUT_SMR_0,BCUT_SLOGP_2,PEOE_VSA+3,BCUT_PEOE_0,PEOE_VSA_FPOS,VDistEq,SlogP_VSA4,PEOE_VSA_FNEG,weinerPath,SMR,PEOE_VSA-0,petitjean,PEOE_PC-,petitjeanSC,lip_violation,Kier2,vsa_acc,Weight,PEOE_PC+,chi1,weinerPol,SMR_VSA0,apol,chi0_C,h_mr,VDistMa,zagreb,chi0,opr_violation,SlogP_VSA2,mr,VAdjEq,SMR_VSA6,vdw_vol,diameter,vsa_other,SlogP_VSA3,PEOE_VSA-5,Kier1,SlogP_VSA7,b_max1len,b_ar,a_aro,b_double,a_hyd,a_nO,VAdjMa,opr_brigid,h_pstates,b_heavy,rings,a_nN,a_heavy,SlogP_VSA1,lip_acc,a_nC,a_acc,opr_nring,ast_violation_ext,PEOE_VSA-3,ast_violation,logPapp
4.2979999,-8.8544998,36.136734,-0.2151593,0.079581611,0.56337386,-0.48525959,0.73531538,13.448244,0.18364984,-9.9383001,13.867199,0.016666668,1.5030323,-0.54757166,2.7202187,-0.37757573,14.557567,16.727114,0.059248317,21.925972,0.068368956,248.78355,365.91229,-2.4507227,0.57068545,67.397217,-2.7067759,0.69993126,3.929611,10.781946,0.30006871,14395.0,22.83654,112.868,0.3888889,-4.0174971,0.63636363,2.0,25.629648,94.968445,848.48596,4.0174971,28.74733,96.0,167.03551,136.03517,31.045031,23.354763,11.611009,304.0,43.345997,3.0,182.96339,23.33367,0.22152956,147.44896,969.79498,18.0,90.646713,110.63747,94.968445,50.991211,158.78867,4.0,12.0,12.0,7.0,39.0,7.0,7.0,39.0,1.0,64.0,5.0,7.0,60.0,52.433056,14.0,45.0,7.0,4.0,5.0,0.0,3.0,-5.78
7.401,-11.9994,20.328241,-0.21605732,0.090964526,0.58966285,-0.50625312,0.75048053,17.716965,0.19182664,-12.171343,11.845386,0.14516129,1.3527521,-0.55293357,2.7202225,-0.3995946,15.872952,19.509937,0.061049547,22.18117,0.080156818,350.29318,451.24893,-2.4489224,0.66228092,67.397217,-2.7032828,0.57888991,3.9370966,13.967521,0.42111012,15485.0,24.09244,227.94455,0.44999999,-3.4266839,0.81818181,3.0,25.390219,81.401527,863.5,3.4266839,29.802973,103.0,143.17329,139.17279,33.613945,24.384289,11.707301,320.0,44.337559,5.0,159.10117,24.459045,0.21820509,86.871437,1013.8779,20.0,77.697189,55.318733,81.401527,51.392738,287.43689,4.0,23.0,22.0,6.0,44.0,6.0,7.0660892,45.0,1.0,67.0,6.0,6.0,62.0,44.049957,12.0,49.0,6.0,5.0,5.0,0.0,3.0,-9.46
6.3499999,-11.00285,20.328241,-0.21519768,0.093608312,0.56335324,-0.48023069,0.72169429,14.65211,0.16674511,-11.099509,13.268556,0.016129032,1.3526462,-0.54751241,2.7350101,-0.38511807,15.833459,18.509937,0.059683859,22.719028,0.072677754,273.75446,382.33026,-2.5150793,0.57036537,67.397217,-2.7636437,0.67058331,3.9370966,15.192742,0.32941666,15485.0,23.89834,148.90207,0.44999999,-3.7793145,0.81818181,3.0,25.390219,83.905281,871.51996,3.7793145,29.802973,103.0,154.17319,140.88196,32.906837,24.207972,11.707301,320.0,44.337559,5.0,170.10106,24.263828,0.21820509,147.16353,1006.0118,20.0,77.697189,115.61083,81.401527,51.392738,199.22096,4.0,17.0,16.0,6.0,43.0,7.0,7.0660892,45.0,1.0,67.0,6.0,6.0,62.0,44.049957,13.0,48.0,7.0,5.0,5.0,0.0,3.0,-7.82
7.4889998,-12.06087,36.136734,-0.21605732,0.090231836,0.58323067,-0.506226,0.74427521,17.717058,0.19182529,-12.3535,11.851837,0.15873016,1.345872,-0.55293214,2.7202086,-0.39954531,16.372952,20.009937,0.06104343,22.68117,0.079511188,352.50171,451.67776,-2.4496002,0.66163439,67.397217,-2.7045472,0.5841381,3.962266,13.967521,0.41586193,16301.0,24.55864,230.15308,0.44999999,-3.4545088,0.81818181,3.0,26.109325,81.401527,877.52698,3.4545088,30.302973,104.0,143.17329,142.26637,34.321053,24.838686,11.753372,324.0,45.044666,5.0,159.10117,24.927801,0.21535175,105.31101,1032.4054,20.0,77.697189,73.758316,81.401527,52.372837,287.43689,4.0,23.0,22.0,6.0,45.0,6.0,7.0874629,45.0,1.0,68.0,6.0,6.0,63.0,44.049957,12.0,50.0,6.0,5.0,5.0,0.0,3.0,-8.45
7.1849999,-12.07622,28.78676,-0.21521984,0.087523594,0.58886319,-0.52592462,0.760764,17.90391,0.1840938,-12.220468,12.766459,0.171875,1.3372037,-0.58469361,2.7202051,-0.4099308,16.019398,19.601688,0.061029803,22.820415,0.073221765,273.75446,432.80936,-2.4495628,0.64063042,89.455688,-2.7041316,0.68265688,3.9984806,10.781946,0.31734315,17180.0,24.73774,148.90207,0.44999999,-3.7512355,0.81818181,3.0,26.833462,83.905281,893.526,3.7512355,30.802973,105.0,143.17329,143.06837,34.321053,25.043871,11.797222,328.0,45.751774,5.0,159.10117,25.117554,0.21257895,126.23727,1043.0668,20.0,77.697189,94.68457,81.401527,53.353497,287.43689,4.0,23.0,22.0,6.0,45.0,7.0,7.1085243,45.0,1.0,69.0,6.0,6.0,64.0,44.049957,13.0,50.0,7.0,5.0,5.0,0.0,3.0,-9.41
5.9060001,-10.59269,40.627747,-0.21349841,0.081149481,0.5494436,-0.45115554,0.72540742,17.051458,0.17592062,-11.911497,13.93974,0.171875,1.3378133,-0.53675985,2.7202177,-0.35652107,15.539618,18.509937,0.058858167,23.011448,0.071507923,280.67172,416.75897,-2.4502676,0.51642197,101.29668,-2.7056718,0.67676717,3.9985449,13.967521,0.32323286,17179.0,24.72504,148.90207,0.44999999,-3.8411417,0.81818181,3.0,26.277344,90.822563,895.54596,3.8411417,30.696819,104.0,143.17329,144.03996,33.906837,25.128622,11.797109,330.0,45.914909,5.0,159.10117,25.107643,0.21257895,105.31101,1040.4207,20.0,77.697189,73.758316,81.401527,53.353497,233.64967,4.0,22.0,21.0,6.0,44.0,6.0,7.1085243,44.0,1.0102074,69.0,6.0,8.0,64.0,62.489536,14.0,49.0,7.0,5.0,5.0,9.4210396,3.0,-7.99
5.5570002,-10.73238,36.136734,-0.21520448,0.079581611,0.57020271,-0.48365855,0.73708689,15.665803,0.18363732,-11.42185,13.866776,0.015625,1.3415334,-0.54754114,2.7202187,-0.38519889,15.962268,18.693439,0.060315467,23.330673,0.068368956,284.81763,401.19867,-2.4507205,0.57092941,67.397217,-2.7067719,0.67077774,3.9875531,10.781946,0.32922223,17121.0,24.587139,148.90207,0.44999999,-4.0174971,0.81818181,3.0,26.277344,94.968445,898.54596,4.0174971,30.713657,105.0,167.03551,144.40875,33.613945,24.960567,11.798149,330.0,45.914909,5.0,182.96339,24.953703,0.21257895,147.44896,1035.9105,20.0,90.646713,110.63747,94.968445,53.353497,199.22096,4.0,17.0,16.0,7.0,43.0,7.0,7.1085243,44.0,1.0,69.0,6.0,7.0,64.0,52.433056,14.0,49.0,7.0,5.0,5.0,0.0,3.0,-7.11
3.1170001,-7.03827,0.0,-0.20779954,0.09449362,0.44583353,-0.42496321,0.5651679,9.1456118,0.13296285,-7.7659068,12.970809,0.3137255,1.9342872,-0.46914622,2.7206085,-0.31101245,12.198195,13.446726,0.054969244,18.636391,0.074354224,176.52144,258.03159,-2.4499333,0.39970016,125.11412,-2.705003,0.76024234,3.9466076,7.5963712,0.23975764,9849.0,19.42244,81.251015,0.42105263,-3.693856,0.72727275,2.0,23.81472,83.905281,712.93298,3.693856,24.369518,81.0,154.17319,119.10158,27.070339,19.878773,11.11656,248.0,37.50106,3.0,170.10106,19.808222,0.24573661,144.67685,825.81348,19.0,77.697189,113.12415,81.401527,45.38982,88.215919,5.0,6.0,6.0,6.0,32.0,7.0,6.7279205,28.0,1.0,53.0,3.0,6.0,51.0,44.049957,13.0,38.0,7.0,2.0,4.0,0.0,2.0,-5.19
5.0380001,-8.4550505,0.0,-0.21058485,0.093118541,0.47853741,-0.43358195,0.60548747,9.1457672,0.14519377,-8.7764444,11.618141,0.32692307,1.9378315,-0.49262953,2.7207298,-0.33357993,13.905302,15.153832,0.056828503,19.646574,0.082049422,174.01768,314.63678,-2.4521403,0.4342466,67.397217,-2.7090878,0.76885867,3.9699068,7.5963712,0.2311413,10416.0,20.18734,81.251015,0.42105263,-3.3474188,0.72727275,2.0,24.594908,81.401527,724.98798,3.3474188,24.869518,82.0,143.17329,124.48676,28.484552,20.607468,11.173141,252.0,38.208168,3.0,159.10117,20.546644,0.24202083,123.7506,852.20703,19.0,77.697189,92.197891,81.401527,46.382717,88.215919,5.0,6.0,6.0,6.0,34.0,6.0,6.7548876,28.0,1.0,54.0,3.0,6.0,52.0,44.049957,12.0,40.0,6.0,2.0,5.0,0.0,3.0,-5.6
4.987,-8.6635303,0.0,-0.21446742,0.093086749,0.57785243,-0.46500495,0.71215034,12.210586,0.16090092,-9.3419313,11.608874,0.35185185,1.6283309,-0.52403808,2.7206252,-0.38967144,13.962432,16.171471,0.059359521,19.703705,0.082021415,253.06017,364.68707,-2.4491982,0.546027,67.397217,-2.7039828,0.66583008,3.9848642,10.781946,0.33416992,11411.0,20.783239,160.29349,0.42105263,-3.348562,0.72727275,2.0,24.171362,81.401527,744.97797,3.348562,25.887157,86.0,143.17329,125.33958,29.476116,21.248432,11.284404,268.0,39.19973,3.0,159.10117,21.196615,0.23812568,105.31101,881.26758,19.0,77.697189,73.758316,81.401527,46.686981,176.43184,5.0,12.0,12.0,6.0,36.0,6.0,6.83289,34.0,1.0,57.0,4.0,6.0,54.0,44.049957,12.0,42.0,6.0,3.0,5.0,0.0,3.0,-5.77
5.3439999,-9.0699997,0.0,-0.21418776,0.093118519,0.5309149,-0.45353436,0.66515672,9.1457577,0.16017745,-9.1577854,11.617494,0.35185185,1.6281732,-0.52305937,2.8738699,-0.36736163,14.92294,16.171471,0.057801034,20.664213,0.082049407,174.01768,352.3736,-2.5598438,0.48470181,67.397217,-2.8153503,0.77020693,3.9848642,12.007167,0.2297931,11411.0,20.89234,81.251015,0.42105263,-3.3474195,0.72727275,2.0,24.171362,81.401527,751.026,3.3474195,25.887157,86.0,143.17329,129.34033,29.476116,21.346407,11.284404,268.0,39.19973,3.0,159.10117,21.265894,0.23812568,123.7506,881.26758,19.0,77.697189,92.197891,81.401527,46.686981,88.215919,5.0,6.0,6.0,6.0,36.0,6.0,6.83289,34.0,1.0,57.0,4.0,6.0,54.0,44.049957,12.0,42.0,6.0,3.0,5.0,0.0,3.0,-6.24
3.9360001,-7.6669798,0.0,-0.2134805,0.095584124,0.51117909,-0.43935528,0.64575773,9.145731,0.15743276,-8.2704325,13.03209,0.2037037,1.6281732,-0.51616198,2.7350402,-0.3561244,13.92294,15.171471,0.057928391,20.241562,0.074206837,176.52144,295.76837,-2.5149341,0.46878025,67.397217,-2.7634695,0.76665264,3.9848642,12.007167,0.23334733,11411.0,20.58914,81.251015,0.42105263,-3.7011926,0.72727275,2.0,24.171362,83.905281,752.99799,3.7011926,25.887157,86.0,154.17319,127.04875,28.769009,21.072115,11.284404,268.0,39.19973,3.0,170.10106,20.991154,0.23812568,165.6031,873.40149,19.0,77.697189,134.05042,81.401527,46.686981,88.215919,5.0,6.0,6.0,6.0,35.0,7.0,6.83289,34.0,1.0,57.0,4.0,6.0,54.0,44.049957,13.0,41.0,7.0,3.0,5.0,0.0,3.0,-5.3
4.5310001,-8.2704802,0.0,-0.20373626,0.09449359,0.44503745,-0.41800353,0.56293678,9.145607,0.13039444,-8.6878366,12.969266,0.2962963,2.0038764,-0.46221527,2.7207103,-0.30930337,13.592042,14.840572,0.053241916,20.030237,0.074354202,176.52144,276.89996,-2.4533653,0.39963573,125.11412,-2.7096281,0.77475172,3.9447923,12.007167,0.22524828,11245.0,20.800541,81.251015,0.42105263,-3.6938572,0.72727275,2.0,25.47769,83.905281,755.01398,3.6938572,25.763365,85.0,154.17319,128.38234,29.354795,21.241928,11.291254,262.0,39.785519,3.0,170.10106,21.184437,0.23494832,144.67685,881.39587,19.0,77.697189,113.12415,81.401527,48.369259,88.215919,5.0,6.0,6.0,6.0,35.0,7.0,6.8073549,28.0,1.0,56.0,3.0,6.0,54.0,44.049957,13.0,41.0,7.0,2.0,5.0,0.0,3.0,-5.75
5.0749998,-8.7250004,15.808495,-0.21439527,0.092319623,0.57931298,-0.46380275,0.71223462,12.21068,0.16073941,-9.5244131,11.61534,0.36363637,1.6164719,-0.52316552,2.7206116,-0.38982072,14.462432,16.671471,0.059213664,20.203705,0.081345476,255.26871,365.11591,-2.4498701,0.54337788,67.397217,-2.7052248,0.66980654,4.0259461,10.781946,0.33019343,12131.0,21.249439,162.50203,0.44999999,-3.3763869,0.81818181,2.0,24.931953,81.401527,759.005,3.3763869,26.387157,87.0,143.17329,128.43317,30.183224,21.702829,11.335725,272.0,39.906837,3.0,159.10117,21.664087,0.23466173,123.7506,899.79504,20.0,77.697189,92.197891,81.401527,47.675388,176.43184,5.0,12.0,12.0,6.0,37.0,6.0,6.8579812,34.0,1.0,58.0,4.0,6.0,55.0,44.049957,12.0,43.0,6.0,3.0,5.0,0.0,3.0,-5.57
6.4520001,-9.6872597,0.0,-0.2051619,0.093118511,0.47774675,-0.41972914,0.60383016,9.1457624,0.14390972,-9.6982088,11.616614,0.30909091,2.0098507,-0.48916841,2.7209988,-0.33246893,15.299149,16.54768,0.053350866,21.040421,0.0820494,174.01768,333.50519,-2.457926,0.43416145,67.397217,-2.7163835,0.78255624,3.9640143,12.007167,0.21744376,11841.0,21.565439,81.251015,0.42105263,-3.3474197,0.72727275,2.0,26.261427,81.401527,767.06897,3.3474197,26.263365,86.0,143.17329,133.76752,30.769009,21.970623,11.345023,266.0,40.492622,4.0,159.10117,21.919794,0.23157986,123.7506,907.78943,19.0,77.697189,92.197891,81.401527,49.362881,88.215919,5.0,6.0,6.0,6.0,37.0,6.0,6.83289,28.0,1.0,57.0,3.0,6.0,55.0,44.049957,12.0,43.0,6.0,2.0,5.0,0.0,3.0,-6.71
5.5170002,-8.9267702,0.0,-0.21437992,0.092255659,0.57973105,-0.4636178,0.71224856,12.210708,0.16071478,-9.8327885,11.617267,0.375,1.6026227,-0.52310073,2.7206206,-0.38983798,14.962432,17.171471,0.059187472,20.703705,0.081289113,255.26871,383.98431,-2.4505482,0.5432927,67.397217,-2.7064462,0.67642325,4.074193,10.781946,0.32357678,12906.0,21.71114,162.50203,0.47619048,-3.3787277,0.90909094,2.0,25.697805,81.401527,773.03198,3.3787277,26.887157,88.0,143.17329,131.52675,30.890329,22.157219,11.384714,276.0,40.613945,3.0,159.10117,22.131313,0.23130681,123.7506,918.32257,21.0,77.697189,92.197891,81.401527,48.664177,176.43184,5.0,12.0,12.0,6.0,38.0,6.0,6.8826432,34.0,1.0,59.0,4.0,6.0,56.0,44.049957,12.0,44.0,6.0,3.0,5.0,0.0,3.0,-6.12
4.7709999,-8.7403498,8.458519,-0.21355325,0.0893851,0.57982498,-0.50610602,0.71225661,12.397531,0.16716518,-9.391017,12.530098,0.375,1.6026227,-0.53695267,2.720608,-0.38984057,14.108879,16.263222,0.060230948,20.342951,0.074774109,176.52144,346.2475,-2.4498332,0.53455859,89.455688,-2.7048175,0.77601421,4.074193,7.5963712,0.22398581,12906.0,21.428539,81.251015,0.47619048,-3.6731136,0.90909094,2.0,25.697805,83.905281,775.00397,3.6731136,26.887157,88.0,143.17329,129.23517,30.183224,21.908016,11.384714,276.0,40.613945,3.0,159.10117,21.852537,0.23130681,144.67685,910.45648,21.0,77.697189,113.12415,81.401527,48.664177,176.43184,5.0,12.0,12.0,6.0,37.0,7.0,6.8826432,34.0,1.0,59.0,4.0,6.0,56.0,44.049957,13.0,43.0,7.0,3.0,5.0,0.0,3.0,-6.26
3.4920001,-7.2568202,20.299505,-0.20781441,0.082834199,0.44581458,-0.44527817,0.66743934,11.545079,0.16070132,-9.0825071,13.703258,0.375,1.603438,-0.47736952,2.7206206,-0.31099626,13.629099,15.171471,0.054969016,20.533983,0.072987601,183.43874,330.19708,-2.4505281,0.39982498,101.29668,-2.7063184,0.76890308,4.0742831,10.781946,0.23109695,12905.0,21.41584,81.251015,0.47619048,-3.76302,0.90909094,2.0,25.059376,90.822563,777.02399,3.76302,26.781004,87.0,143.17329,130.20676,29.769009,21.992765,11.384562,278.0,40.777081,3.0,159.10117,21.835901,0.23130681,123.7506,907.81036,21.0,77.697189,92.197891,81.401527,48.664177,122.64464,5.0,11.0,11.0,6.0,36.0,6.0,6.8826432,33.0,1.0102092,59.0,4.0,8.0,56.0,62.489536,14.0,42.0,7.0,3.0,5.0,9.4210396,3.0,-5.62
3.1429999,-7.3965101,15.808495,-0.2135096,0.0811598,0.51126277,-0.44234186,0.64583266,10.159424,0.15743339,-8.5927877,13.630286,0.19642857,1.6085417,-0.51616198,2.7206213,-0.35616428,14.051748,15.354974,0.058688037,20.853207,0.069720142,187.58461,314.63678,-2.4509723,0.46879369,67.397217,-2.7073758,0.76272225,4.0622735,7.5963712,0.23727773,12855.0,21.277941,81.251015,0.44999999,-3.9393752,0.81818181,2.0,25.059376,94.968445,780.02399,3.9393752,26.79784,88.0,167.03551,130.57555,29.476116,21.824711,11.385824,278.0,40.777081,3.0,182.96339,21.68034,0.23130681,165.88853,903.30017,20.0,90.646713,129.07704,94.968445,48.664177,88.215919,5.0,6.0,6.0,7.0,35.0,7.0,6.8826432,33.0,1.0,59.0,4.0,7.0,56.0,52.433056,14.0,42.0,7.0,3.0,4.0,0.0,2.0,-6.22
6.401,-9.8957396,0.0,-0.20984288,0.09308672,0.56861484,-0.4524332,0.70828551,12.21058,0.16089548,-10.263857,11.607358,0.33333334,1.6885453,-0.52396172,2.7207444,-0.38931659,15.356279,17.565317,0.058765944,21.097551,0.082021385,253.06017,383.55548,-2.4517443,0.54222834,67.397217,-2.7076981,0.68552446,3.9746218,15.192742,0.31447557,12885.0,22.161341,160.29349,0.42105263,-3.3485632,0.72727275,3.0,25.819235,81.401527,787.05896,3.3485632,27.281004,90.0,143.17329,134.62033,31.760572,22.611588,11.450482,282.0,41.484188,4.0,159.10117,22.571512,0.22805569,105.31101,936.85004,19.0,77.697189,73.758316,81.401527,49.653332,176.43184,5.0,12.0,12.0,6.0,39.0,6.0,6.9068904,34.0,1.0,60.0,4.0,6.0,57.0,44.049957,12.0,45.0,6.0,3.0,5.0,0.0,3.0,-7.53
4.652,-8.5404301,15.808495,-0.21337114,0.093772843,0.57062972,-0.443488,0.70720172,12.210535,0.15766408,-9.4486494,12.961097,0.28070176,1.6860929,-0.51744741,2.7206078,-0.3881436,14.29333,16.502369,0.058691636,20.731525,0.073789746,257.77246,365.11591,-2.4500136,0.51583439,125.11412,-2.7051711,0.67934781,3.9699984,10.781946,0.32065216,12915.0,21.86964,162.50203,0.42105263,-3.7222486,0.72727275,2.0,26.46875,83.905281,789.03101,3.7222486,27.425161,90.0,154.17319,132.32875,30.890329,22.337294,11.452018,280.0,41.321053,3.0,170.10106,22.336214,0.22805569,144.67685,928.98395,19.0,77.697189,113.12415,81.401527,49.653332,176.43184,5.0,12.0,12.0,6.0,38.0,7.0,6.9068904,34.0,1.0,60.0,4.0,6.0,57.0,44.049957,13.0,44.0,7.0,3.0,5.0,0.0,3.0,-6.3
6.7579999,-10.30221,0.0,-0.20981269,0.093118489,0.52549851,-0.44042677,0.66166472,9.1457529,0.16017224,-10.079566,11.615968,0.33333334,1.6883944,-0.5229947,2.8739629,-0.36700922,16.316788,17.565317,0.054991316,22.05806,0.082049377,174.01768,371.242,-2.5606582,0.48291934,67.397217,-2.8163083,0.78374982,3.9746218,16.417963,0.2162502,12885.0,22.270439,81.251015,0.42105263,-3.3474207,0.72727275,3.0,25.819235,81.401527,793.10699,3.3474207,27.281004,90.0,143.17329,138.62109,31.760572,22.709564,11.450482,282.0,41.484188,4.0,159.10117,22.638508,0.22805569,123.7506,936.85004,19.0,77.697189,92.197891,81.401527,49.653332,88.215919,5.0,6.0,6.0,6.0,39.0,6.0,6.9068904,34.0,1.0,60.0,4.0,6.0,57.0,44.049957,12.0,45.0,6.0,3.0,5.0,0.0,3.0,-8.15
5.3499999,-8.8991899,0.0,-0.20669147,0.095584095,0.51035196,-0.41994187,0.64463007,9.1457262,0.15743235,-9.1922407,13.03056,0.19298245,1.6883944,-0.51616198,2.7371383,-0.35559675,15.316787,16.565317,0.053145513,21.63541,0.074206814,176.52144,314.63678,-2.5173731,0.46867168,67.397217,-2.7667303,0.78041881,3.9746218,16.417963,0.21958119,12885.0,21.967239,81.251015,0.42105263,-3.7011938,0.72727275,2.0,25.819235,83.905281,795.07898,3.7011938,27.281004,90.0,154.17319,136.32951,31.053467,22.435272,11.450482,282.0,41.484188,3.0,170.10106,22.36603,0.22805569,165.6031,928.98395,19.0,77.697189,134.05042,81.401527,49.653332,88.215919,5.0,6.0,6.0,6.0,38.0,7.0,6.9068904,34.0,1.0,60.0,4.0,6.0,57.0,44.049957,13.0,44.0,7.0,3.0,5.0,0.0,3.0,-5.36
6.573,-9.9572096,15.808495,-0.21424614,0.092335366,0.57343948,-0.46419051,0.70881224,12.21069,0.16085282,-10.458807,11.608593,0.29310346,1.6923509,-0.52395684,2.7207282,-0.38869554,16.000437,18.209475,0.059158839,21.741709,0.0813623,255.26871,421.7211,-2.4522905,0.54161781,67.397217,-2.7093985,0.68889165,3.9843063,10.781946,0.31110835,13545.0,22.634541,162.50203,0.42105263,-3.3758111,0.72727275,3.0,27.244627,81.401527,801.086,3.3758111,27.925161,91.0,143.17329,137.71393,32.304543,23.065989,11.503567,284.0,42.028156,4.0,159.10117,23.072067,0.22490348,123.7506,955.3775,19.0,77.697189,92.197891,81.401527,50.642838,176.43184,5.0,12.0,12.0,6.0,40.0,6.0,6.9307375,34.0,1.0,61.0,4.0,6.0,58.0,44.049957,12.0,46.0,6.0,3.0,5.0,0.0,3.0,-8.51
6.4889998,-9.9572096,15.808495,-0.20982133,0.092319593,0.56824291,-0.45005962,0.71015137,12.210675,0.16073364,-10.446226,11.613816,0.34482759,1.6782225,-0.52309835,2.7207165,-0.38977525,15.856279,18.065317,0.058699682,21.597551,0.081345446,255.26871,383.98431,-2.4532261,0.53976357,67.397217,-2.7100518,0.68889165,4.0119758,15.192742,0.31110835,13643.0,22.627541,162.50203,0.44999999,-3.3763878,0.81818181,2.0,26.584177,81.401527,801.086,3.3763878,27.781004,91.0,143.17329,137.71393,32.467682,23.065987,11.499484,286.0,42.191296,4.0,159.10117,23.038292,0.22490348,123.7506,955.3775,20.0,77.697189,92.197891,81.401527,50.642838,176.43184,5.0,12.0,12.0,6.0,40.0,6.0,6.9307375,34.0,1.0,61.0,4.0,6.0,58.0,44.049957,12.0,46.0,6.0,3.0,5.0,0.0,3.0,-5.68
6.1849999,-9.9725599,8.458519,-0.21007054,0.08938507,0.56295967,-0.50606912,0.71147984,12.397526,0.16715433,-10.31299,12.528563,0.35593221,1.665729,-0.53675503,2.7207096,-0.38984051,15.502726,17.657068,0.058694858,21.736797,0.074774086,176.52144,365.11591,-2.4531438,0.53420806,89.455688,-2.7092817,0.788728,4.0576611,12.007167,0.21127197,14459.0,22.806641,81.251015,0.47619048,-3.6731145,0.90909094,2.0,27.354042,83.905281,817.08496,3.6731145,28.281004,92.0,143.17329,138.51593,32.467682,23.271172,11.546217,290.0,42.898403,4.0,159.10117,23.228403,0.2218456,144.67685,966.03888,21.0,77.697189,113.12415,81.401527,51.632675,176.43184,5.0,12.0,12.0,6.0,40.0,7.0,6.9541965,34.0,1.0,62.0,4.0,6.0,59.0,44.049957,13.0,46.0,7.0,3.0,5.0,0.0,3.0,-7.39
4.9060001,-8.4890299,20.299505,-0.20376523,0.082834177,0.44501466,-0.43141723,0.66606545,11.545074,0.16069719,-10.004286,13.70173,0.35593221,1.6665449,-0.47736949,2.7207346,-0.30928561,15.022945,16.565317,0.053213041,21.92783,0.072987579,183.43874,349.06549,-2.4546831,0.39978963,101.29668,-2.712045,0.78193194,4.0577383,15.192742,0.21806808,14458.0,22.79394,81.251015,0.47619048,-3.763021,0.90909094,2.0,26.706633,90.822563,819.10498,3.763021,28.17485,91.0,143.17329,139.4875,32.053467,23.355923,11.546081,292.0,43.061539,3.0,159.10117,23.21249,0.2218456,123.7506,963.39276,21.0,77.697189,92.197891,81.401527,51.632675,122.64464,5.0,11.0,11.0,6.0,39.0,6.0,6.9541965,33.0,1.010209,62.0,4.0,8.0,59.0,62.489536,14.0,45.0,7.0,3.0,5.0,9.4210396,3.0,-5.83
6.5219998,-10.16569,15.808495,-0.21605732,0.092304103,0.58116305,-0.50617969,0.71435112,15.275509,0.1672349,-11.024738,11.599346,0.31666666,1.4791833,-0.53702003,2.7206244,-0.39041701,16.057568,19.227114,0.060325079,21.79884,0.081334755,334.31119,471.77139,-2.4492579,0.65935838,67.397217,-2.7041152,0.59474039,3.9890177,13.967521,0.40525961,14648.0,23.23044,241.54449,0.42105263,-3.3769546,0.72727275,3.0,26.835587,81.401527,821.07599,3.3769546,28.942801,95.0,143.17329,138.56676,33.296108,23.706953,11.604252,300.0,43.019722,4.0,159.10117,23.717768,0.22152956,105.31101,984.43805,19.0,77.697189,73.758316,81.401527,50.991211,264.64777,5.0,18.0,18.0,6.0,42.0,6.0,7.0,40.0,1.0,64.0,5.0,6.0,60.0,44.049957,12.0,48.0,6.0,4.0,5.0,0.0,3.0,-8.45
4.5570002,-8.6287203,15.808495,-0.20670119,0.081159778,0.51048219,-0.42155004,0.64475197,10.159419,0.15743294,-9.5146017,13.62876,0.18644068,1.6715881,-0.51616198,2.7207363,-0.35565305,15.445596,16.748821,0.053496867,22.247055,0.069720119,187.58461,333.50519,-2.4556279,0.46868795,67.397217,-2.713789,0.77615076,4.0460234,12.007167,0.22384924,14405.0,22.65604,81.251015,0.44999999,-3.9393764,0.81818181,2.0,26.706633,94.968445,822.10498,3.9393764,28.191687,92.0,167.03551,139.85631,31.760572,23.187866,11.547242,292.0,43.061539,3.0,182.96339,23.056547,0.2218456,165.88853,958.88257,20.0,90.646713,129.07704,94.968445,51.632675,88.215919,5.0,6.0,6.0,7.0,38.0,7.0,6.9541965,33.0,1.0,62.0,4.0,7.0,59.0,52.433056,14.0,45.0,7.0,3.0,5.0,0.0,3.0,-5.9
6.8790002,-10.57216,15.808495,-0.21605732,0.092335343,0.57982528,-0.48354477,0.71225697,12.210681,0.1656573,-10.840209,11.607948,0.31666666,1.479063,-0.53687531,2.8738599,-0.38984069,17.018074,19.227114,0.059105236,22.759348,0.081362277,255.26871,459.45792,-2.5599153,0.59342295,67.397217,-2.8154314,0.69055748,3.9890177,15.192742,0.30944252,14648.0,23.33954,162.50203,0.42105263,-3.3758121,0.72727275,3.0,26.835587,81.401527,827.12396,3.3758121,28.942801,95.0,143.17329,142.5675,33.296108,23.804928,11.604252,300.0,43.019722,4.0,159.10117,23.789804,0.22152956,123.7506,984.43805,19.0,77.697189,92.197891,81.401527,50.991211,176.43184,5.0,12.0,12.0,6.0,42.0,6.0,7.0,40.0,1.0,64.0,5.0,6.0,60.0,44.049957,12.0,48.0,6.0,4.0,5.0,0.0,3.0,-8.53
